CMTE_ID,CMTE_NM,CMTE_ST1,CMTE_ST2,CMTE_CITY,CMTE_ST,CMTE_ZIP,CAND_ID,CAND_NM,RPT_YR,RPT_TP,TERM_RPT_FLAG,AMNDT_IND,RECEIPT_DT,CVG_START_DT,CVG_END_DT,RPT_PGI,COH_BOP,TTL_RECEIPTS_SUM_PAGE_PER,SUBTTL_SUM_PAGE_PER,TTL_DISB_SUM_PAGE_PER,COH_COP,DEBTS_OWED_TO_CMTE,DEBTS_OWED_BY_CMTE,EXP_SUBJECT_LIMITS,NET_CONTB_SUM_PAGE_PER,NET_OP_EXP_SUM_PAGE_PER,FED_FUNDS_PER,INDV_CONTB_PER,POL_PTY_CMTE_CONTB_PER,OTHER_POL_CMTE_CONTB_PER,CAND_CONTB_PER,TTL_CONTB_PER,TRANF_FROM_AFFILATED_CMTE_PER,LOANS_RECEIVED_FROM_CAND_PER,OTHER_LOANS_RECEIVED_PER,TTL_LOANS_RECEIVED_PER,OFFSETS_TO_OP_EXP_PER,OFFSETS_TO_FNDRSG_EXP_PER,OFFSETS_TO_LEGAL_ACCTG_PER,TTL_OFFSETS_TO_OP_EXP_PER,OTHER_RECEIPTS_PER,TTL_RECEIPTS_PER,OP_EXP_PER,TRANF_TO_OTHER_AUTH_CMTE_PER,FNDRSG_DISB_PER,EXEMPT_LEGAL_ACCTG_DISB_PER,REPYMTS_LOANS_MADE_BY_CAND_PER,REPYMTS_OTHER_LOANS_PER,TTL_LOAN_REPYMTS_MADE_PER,REF_INDV_CONTB_PER,REF_POL_PTY_CMTE_CONTB_PER,REF_OTHER_POL_CMTE_CONTB_PER,TTL_CONTB_REF_PER,OTHER_DISB_PER,TTL_DISB_PER,ITEMS_ON_HAND_LIQUIDATED,TTL_PER,FED_FUNDS_YTD,INDV_CONTB_YTD,POL_PTY_CMTE_CONTB_YTD,OTHER_POL_CMTE_CONTB_YTD,CAND_CONTB_YTD,TTL_CONTB_YTD,TRANF_FROM_AFFILIATED_CMTE_YTD,LOANS_RECEIVED_FROM_CAND_YTD,OTHER_LOANS_RECEIVED_YTD,TTL_LOANS_RECEIVED_YTD,OFFSETS_TO_OP_EXP_YTD,OFFSETS_TO_FNDRSG_EXP_YTD,OFFSETS_TO_LEGAL_ACCTG_YTD,TTL_OFFSETS_TO_OP_EXP_YTD,OTHER_RECEIPTS_YTD,TTL_RECEIPTS_YTD,OP_EXP_YTD,TRANF_TO_OTHER_AUTH_CMTE_YTD,FNDRSG_DISB_YTD,EXEMPT_LEGAL_ACCTG_DISB_YTD,REPYMTS_LOANS_MADE_CAND_YTD,REPYMTS_OTHER_LOANS_YTD,TTL_LOAN_REPYMTS_MADE_YTD,REF_INDV_CONTB_YTD,REF_POL_PTY_CMTE_CONTB_YTD,REF_OTHER_POL_CMTE_CONTB_YTD,TTL_CONTB_REF_YTD,OTHER_DISB_YTD,TTL_DISB_YTD,TTL_YTD,TRES_SIGN_NM,TRES_SIGN_DT,FILE_NUM
C00694455,"KAMALA HARRIS FOR THE PEOPLE","P.O. BOX 811972","","LOS ANGELES","CA","90081","P00009423","HARRIS, KAMALA D.",2019,"Q3",,A,15-OCT-19,01-JUL-19,30-SEP-19,,13217131.15,11849375.45,25066506.6,14698190.38,10368316.22,0,1002400.55,0,35187134.58,25852776.6,0,11686676.68,0,7545,0,11694221.68,0,0,0,0,78253.77,0,0,78253.77,76900,11849375.45,14330147.92,3000,0,0,0,0,0,145267,0,0,145267,219775.46,14698190.38,0,0,0,35515165.2,0,64983,0,35580148.2,1202493.7,0,0,0,89915.03,0,0,89915.03,76900,36949456.93,25942691.63,3000,0,0,0,0,0,393013.62,0,0,393013.62,242435.46,26581140.71,0,"KOSOGLU, ROHINI",24-MAR-20,1391948
C00694455,"KAMALA HARRIS FOR THE PEOPLE","P.O. BOX 811972","","LOS ANGELES","CA","90081","P00009423","HARRIS, KAMALA D.",2019,"Q1",,A,15-APR-19,21-JAN-19,31-MAR-19,,0,13249150.83,13249150.83,4287326.32,8961824.51,0,147247.98,0,11891717.6,4130776.79,0,12029721.55,0,16342,0,12046063.55,1202493.7,0,0,0,593.58,0,0,593.58,0,13249150.83,4131370.37,0,0,0,0,0,0,154345.95,0,0,154345.95,1610,4287326.32,0,0,0,12029721.55,0,16342,0,12046063.55,1202493.7,0,0,0,593.58,0,0,593.58,0,13249150.83,4131370.37,0,0,0,0,0,0,154345.95,0,0,154345.95,1610,4287326.32,0,"KOSOGLU, ROHINI",24-MAR-20,1391946
C00694455,"KAMALA HARRIS FOR THE PEOPLE","P.O. BOX 86","","BALTIMORE","MD","21203","P00009423","HARRIS, KAMALA D.",2019,"Q2",,A,15-JUL-19,01-APR-19,30-JUN-19,,8961824.51,11850930.65,20812755.16,7595624.01,13217131.15,0,414688.79,0,23638179.9,11600882.45,0,11798766.97,0,41096,0,11839862.97,0,0,0,0,11067.68,0,0,11067.68,0,11850930.65,7481173.34,0,0,0,0,0,0,93400.67,0,0,93400.67,21050,7595624.01,0,0,0,23828488.52,0,57438,0,23885926.52,1202493.7,0,0,0,11661.26,0,0,11661.26,0,25100081.48,11612543.71,0,0,0,0,0,0,247746.62,0,0,247746.62,22660,11882950.33,0,"KOSOGLU, ROHINI",24-MAR-20,1391947
C00694455,"KAMALA HARRIS FOR THE PEOPLE","P.O. BOX 811972","","LOS ANGELES","CA","90081","P00009423","HARRIS, KAMALA D.",2020,"Q1",,N,15-APR-20,01-JAN-20,31-MAR-20,,1244813.93,182456.35,1427270.28,1091117.59,336152.69,0,1070013.92,0,38408229.62,39204414.81,0,9192.36,0,20000,0,29192.36,115724.18,0,0,0,14255.85,0,0,14255.85,23283.96,182456.35,777018.92,0,0,0,0,0,0,307670.17,0,800,308470.17,5628.5,1091117.59,0,0,0,39259853.43,0,91545.12,0,39351398.55,1318217.88,0,0,0,307831.76,0,0,307831.76,100183.96,41077632.15,39512246.57,38000,0,0,0,0,0,942323.93,0,845,943168.93,248063.96,40741479.46,0,"KOSOGLU, ROHINI",11-APR-20,1400096
C00694455,"KAMALA HARRIS FOR THE PEOPLE","P.O. BOX 811972","","LOS ANGELES","CA","90081","P00009423","HARRIS, KAMALA D.",2020,"Q3",,N,15-OCT-20,01-JUL-20,30-SEP-20,,116380.19,423294.09,539674.28,324459.44,215214.84,0,935681.21,0,38056555.42,39812697.98,0,136399.02,0,10000,0,146399.02,275000,0,0,0,1895.07,0,0,1895.07,0,423294.09,324459.44,0,0,0,0,0,0,0,0,0,0,0,324459.44,0,0,0,39415083.58,0,101545.12,0,39516628.7,1770075.86,0,0,0,311822.11,0,0,311822.11,487345.5,42085872.17,40124520.09,38000,0,0,0,0,0,1454828.28,0,5245,1460073.28,248063.96,41870657.33,0,"KOSOGLU, ROHINI",17-SEP-20,1452242
C00694455,"KAMALA HARRIS FOR THE PEOPLE","P.O. BOX 811972","","LOS ANGELES","CA","90081","P00009423","HARRIS, KAMALA D.",2019,"YE",,A,31-JAN-20,01-OCT-19,31-DEC-19,,10368316.22,3945718.87,14314035.09,13069221.16,1244813.93,0,1073364.92,0,38687507.43,38441651.74,0,3735495.87,0,6562.12,0,3742057.99,0,0,0,0,203660.88,0,0,203660.88,0,3945718.87,12792536.02,35000,0,0,0,0,0,241640.14,0,45,241685.14,0,13069221.16,0,0,0,39250661.07,0,71545.12,0,39322206.19,1202493.7,0,0,0,293575.91,0,0,293575.91,76900,40895175.8,38735227.65,38000,0,0,0,0,0,634653.76,0,45,634698.76,242435.46,39650361.87,0,"KOSOGLU, ROHINI",24-MAR-20,1391949
C00694455,"KAMALA HARRIS FOR THE PEOPLE","P.O. BOX 811972","","LOS ANGELES","CA","90081","P00009423","HARRIS, KAMALA D.",2020,"Q2",,N,15-JUL-20,01-APR-20,30-JUN-20,,336152.69,584945.93,921098.62,804718.43,116380.19,0,1136022.13,0,37910156.4,39490133.61,0,18831.13,0,0,0,18831.13,176857.98,0,0,0,2095.28,0,0,2095.28,387161.54,584945.93,287814.08,0,0,0,0,0,0,512504.35,0,4400,516904.35,0,804718.43,0,0,0,39278684.56,0,91545.12,0,39370229.68,1495075.86,0,0,0,309927.04,0,0,309927.04,487345.5,41662578.08,39800060.65,38000,0,0,0,0,0,1454828.28,0,5245,1460073.28,248063.96,41546197.89,0,"KOSOGLU, ROHINI",12-JUL-20,1424606
C00693234,"WARREN FOR PRESIDENT, INC.","124 WASHINGTON STREET","SUITE 101","FOXBORO","MA","02035","P00009621","WARREN, ELIZABETH ",2020,"M3",,N,20-MAR-20,01-FEB-20,29-FEB-20,,2299980.1,29451722.16,31751702.26,20624393.03,11127309.23,0,302461.74,0,110265471.2,109440996.27,0,29405330.86,0,723.93,0,29406054.79,0,0,0,0,43498.51,0,0,43498.51,2168.86,29451722.16,20054112.98,0,0,0,400000,0,400000,165279.05,0,0,165279.05,5001,20624393.03,0,0,0,110900164.26,0,2159.93,5777.5,110908101.69,10415000,400000,0,400000,603436.57,0,0,603436.57,153278.74,122479817,110044432.84,0,0,0,400000,0,400000,642594.49,0,36,642630.49,265444.44,111352507.77,0,"EGERMAN, PAUL",20-MAR-20,1391678
C00693234,"WARREN FOR PRESIDENT, INC.","124 WASHINGTON STREET","SUITE 101","FOXBORO","MA","02035","P00009621","WARREN, ELIZABETH ",2019,"Q3",,A,15-OCT-19,01-JUL-19,30-SEP-19,,19781162.48,24684963.3,44466125.78,18748452.02,25717673.76,0,0,0,49574864.63,34161838.69,0,24610428.73,0,0,0,24610428.73,0,0,0,0,15104.17,0,0,15104.17,59430.4,24684963.3,18463994.32,0,0,0,0,0,0,148164.3,0,0,148164.3,136293.4,18748452.02,0,0,0,49788317.05,0,1403,5777.5,49795497.55,10415000,0,0,0,69838.04,0,0,69838.04,59611.22,60339946.81,34231676.73,0,0,0,0,0,0,220629.92,0,3,220632.92,169963.4,34622273.05,0,"EGERMAN, PAUL",12-DEC-19,1366132
C00693234,"WARREN FOR PRESIDENT, INC.","124 WASHINGTON STREET","SUITE 101","FOXBORO","MA","02035","P00009621","WARREN, ELIZABETH ",2019,"Q2",,A,15-JUL-19,01-APR-19,30-JUN-19,,11215190.88,19172231.1,30387421.98,10606259.5,19781162.48,0,0,0,25112600.2,15712948.54,0,19161452.94,0,1403,0,19162855.94,0,0,0,0,9194.34,0,0,9194.34,180.82,19172231.1,10522077.63,0,0,0,0,0,0,58108.87,0,3,58111.87,26070,10606259.5,0,0,0,25177888.32,0,1403,5777.5,25185068.82,10415000,0,0,0,54733.87,0,0,54733.87,180.82,35654983.51,15767682.41,0,0,0,0,0,0,72465.62,0,3,72468.62,33670,15873821.03,0,"EGERMAN, PAUL",06-SEP-19,1350879
C00693234,"WARREN FOR PRESIDENT, INC.","124 WASHINGTON STREET","SUITE 101","FOXBORO","MA","02035","P00009621","WARREN, ELIZABETH ",2019,"Q1",,A,15-APR-19,01-JAN-19,31-MAR-19,,0,16482752.41,16482752.41,5267561.53,11215190.88,0,0,0,6007856.13,5200065.25,0,6016435.38,0,0,5777.5,6022212.88,10415000,0,0,0,45539.53,0,0,45539.53,0,16482752.41,5245604.78,0,0,0,0,0,0,14356.75,0,0,14356.75,7600,5267561.53,0,0,0,6016435.38,0,0,5777.5,6022212.88,10415000,0,0,0,45539.53,0,0,45539.53,0,16482752.41,5245604.78,0,0,0,0,0,0,14356.75,0,0,14356.75,7600,5267561.53,0,"EGERMAN, PAUL",25-JUL-19,1343914
C00693234,"WARREN FOR PRESIDENT, INC.","124 WASHINGTON STREET","SUITE 101","FOXBORO","MA","02035","P00009621","WARREN, ELIZABETH ",2020,"M4",,N,20-APR-20,01-MAR-20,31-MAR-20,,11127309.23,5963127.4,17090436.63,12556256.67,4534179.96,0,1295995.55,0,115143785.82,121041936.46,0,4962897.1,0,0,0,4962897.1,0,0,0,0,867199,0,0,867199,133031.3,5963127.4,12468139.19,0,0,0,0,0,0,84582.48,0,0,84582.48,3535,12556256.67,0,0,0,115863061.36,0,2159.93,5777.5,115870998.79,10415000,400000,0,400000,1470635.57,0,0,1470635.57,286310.04,128442944.4,122512572.03,0,0,0,400000,0,400000,727176.97,0,36,727212.97,268979.44,123908764.44,0,"EGERMAN, PAUL",20-APR-20,1402976
C00693234,"WARREN FOR PRESIDENT, INC.","124 WASHINGTON STREET","SUITE 101","FOXBORO","MA","02035","P00009621","WARREN, ELIZABETH ",2019,"YE",,N,31-JAN-20,01-OCT-19,31-DEC-19,,25717673.76,21657478.97,47375152.73,33659843.67,13715309.06,0,0,0,70729075.22,67328743.8,0,21299859.17,0,18,0,21299877.17,0,0,0,0,269725.42,0,0,269725.42,87876.38,21657478.97,33436630.53,0,0,0,0,0,0,145666.58,0,0,145666.58,77546.56,33659843.67,0,0,0,71088176.22,0,1421,5777.5,71095374.72,10415000,0,0,0,339563.46,0,0,339563.46,147487.6,81997425.78,67668307.26,0,0,0,0,0,0,366296.5,0,3,366299.5,247509.96,68282116.72,0,"EGERMAN, PAUL",31-JAN-20,1378669
C00693234,"WARREN FOR PRESIDENT, INC.","124 WASHINGTON STREET","SUITE 101","FOXBORO","MA","02035","P00009621","WARREN, ELIZABETH ",2020,"Q3",,N,15-OCT-20,01-JUL-20,30-SEP-20,,833313.98,759088.98,1592402.96,1467979,124423.96,0,632994.97,0,114891919.33,126068053.37,0,4345.13,0,0,0,4345.13,0,0,0,0,49784.35,0,0,49784.35,704959.5,759088.98,1466624.99,0,0,0,0,0,0,1354.01,0,0,1354.01,0,1467979,0,0,0,115892704.99,0,2159.93,5777.5,115900642.42,10415000,400000,0,400000,2694027.66,0,0,2694027.66,1672719.77,131082389.85,128762081.03,515782.33,0,0,400000,0,400000,1008687.09,0,36,1008723.09,271379.44,130957965.89,0,"EGERMAN, PAUL",15-OCT-20,1450990
C00693234,"WARREN FOR PRESIDENT, INC.","124 WASHINGTON STREET","SUITE 101","FOXBORO","MA","02035","P00009621","WARREN, ELIZABETH ",2020,"Q2",,N,15-JUL-20,01-APR-20,30-JUN-20,,4534179.96,1880356.47,6414536.43,5581222.45,833313.98,0,1777273.73,0,114888928.21,124651212.73,0,25298.5,0,0,0,25298.5,0,0,0,0,1173607.74,0,0,1173607.74,681450.23,1880356.47,4782884.01,515782.33,0,0,0,0,0,280156.11,0,0,280156.11,2400,5581222.45,0,0,0,115888359.86,0,2159.93,5777.5,115896297.29,10415000,400000,0,400000,2644243.31,0,0,2644243.31,967760.27,130323300.87,127295456.04,515782.33,0,0,400000,0,400000,1007333.08,0,36,1007369.08,271379.44,129489986.89,0,"EGERMAN, PAUL",15-JUL-20,1425042
C00693234,"WARREN FOR PRESIDENT, INC.","124 WASHINGTON STREET","SUITE 101","FOXBORO","MA","02035","P00009621","WARREN, ELIZABETH ",2020,"M2",,N,20-FEB-20,01-JAN-20,31-JAN-20,,13715309.06,11030669.06,24745978.12,22445998.02,2299980.1,0,400000,0,81024695.46,89430381.8,0,10406657.18,0,15,0,10406672.18,0,400000,0,400000,220374.6,0,0,220374.6,3622.28,11030669.06,22322012.6,0,0,0,0,0,0,111018.94,0,33,111051.94,12933.48,22445998.02,0,0,0,81494833.4,0,1436,5777.5,81502046.9,10415000,400000,0,400000,559938.06,0,0,559938.06,151109.88,93028094.84,89990319.86,0,0,0,0,0,0,477315.44,0,36,477351.44,260443.44,90728114.74,0,"EGERMAN, PAUL",20-FEB-20,1385191
C00695510,"CORY 2020","918 PENNSYLVANIA AVE SE","","WASHINGTON","DC","20003","P00009795","BOOKER, CORY A.",2020,"Q2",,N,15-JUL-20,01-MAY-20,30-JUN-20,,126278.85,8864.96,135143.81,104243.26,30900.55,0,785889.53,0,22429375.68,25105812.18,0,0,0,0,0,0,0,0,0,0,8857.22,0,0,8857.22,7.74,8864.96,91783.16,0,0,0,0,0,0,11933.85,0,0,11933.85,526.25,104243.26,0,0,0,22780235.91,0,157929.94,0,22938165.85,2725000,0,0,0,168195.66,0,0,168195.66,195119.33,26026480.84,25274007.84,217756.03,0,0,0,0,0,492940.17,0,15850,508790.17,1026.25,26001580.29,0,"ZAMORE, JUDITH",15-JUL-20,1422343
C00695510,"CORY 2020","918 PENNSYLVANIA AVE SE","","WASHINGTON","DC","20003","P00009795","BOOKER, CORY A.",2020,"M4",,A,20-APR-20,01-MAR-20,31-MAR-20,,983406.25,59898.68,1043304.93,719209.83,324095.1,0,848391.25,0,22447804.53,24825551.87,0,25,0,0,0,25,0,0,0,0,59744.57,0,0,59744.57,129.11,59898.68,350773.45,217756.03,0,0,0,0,0,150680.35,0,0,150680.35,0,719209.83,0,0,0,22780230.91,0,163929.94,0,22944160.85,2725000,0,0,0,157762.03,0,0,157762.03,195098.47,26022021.35,24983313.9,217756.03,0,0,0,0,0,480506.32,0,15850,496356.32,500,25697926.25,0,"ZAMORE, JUDITH",22-JUN-20,1414476
C00695510,"CORY 2020","PO BOX 32009","","NEWARK","NJ","07102","P00009795","BOOKER, CORY A.",2019,"YE",,A,31-JAN-20,01-OCT-19,31-DEC-19,,4223788.92,6583720.54,10807509.46,6568391.28,4239118.18,0,978062.86,0,21938088.37,20437001.14,0,6568886.01,0,11030,0,6579916.01,0,0,0,0,635.81,0,0,635.81,3168.72,6583720.54,6456423.83,0,0,0,0,0,0,108367.45,0,3600,111967.45,0,6568391.28,0,0,0,22082587.95,0,161929.94,0,22244517.89,2725000,0,0,0,95156.5,0,0,95156.5,13530.95,25078205.34,20532157.64,0,0,0,0,0,0,290579.52,0,15850,306429.52,500,20839087.16,0,"ZAMORE, JUDITH",19-JUN-20,1414469
C00695510,"CORY 2020","PO BOX 32009","","NEWARK","NJ","07102","P00009795","BOOKER, CORY A.",2019,"Q3",,A,15-OCT-19,01-JUL-19,30-SEP-19,,5360505.51,6023097.42,11383602.93,7159814.01,4223788.92,0,704999.25,0,15470139.81,13981213.12,0,6002041.53,0,15600,0,6017641.53,0,0,0,0,2266.89,0,0,2266.89,3189,6023097.42,7085810.24,0,0,0,0,0,0,70153.77,0,3350,73503.77,500,7159814.01,0,0,0,15513701.94,0,150899.94,0,15664601.88,2725000,0,0,0,94520.69,0,0,94520.69,10362.23,18494484.8,14075733.81,0,0,0,0,0,0,182212.07,0,12250,194462.07,500,14270695.88,0,"ZAMORE, JUDITH",15-OCT-19,1414461
C00695510,"CORY 2020","PO BOX 32009","","NEWARK","NJ","07102","P00009795","BOOKER, CORY A.",2019,"Q2",,A,15-JUL-19,01-APR-19,30-JUN-19,,6131010.43,4548183.1,10679193.53,5318688.02,5360505.51,0,292759.54,0,9526002.05,6897669.77,0,4467270.26,0,75980,0,4543250.26,0,0,0,0,36.42,0,0,36.42,4896.42,4548183.1,5254227.45,0,0,0,0,0,0,64160.57,0,300,64460.57,0,5318688.02,0,0,0,9511660.41,0,135299.94,0,9646960.35,2725000,0,0,0,92253.8,0,0,92253.8,7173.23,12471387.38,6989923.57,0,0,0,0,0,0,112058.3,0,8900,120958.3,0,7110881.87,0,"ZAMORE, JUDITH",22-JUN-20,1414457
C00695510,"CORY 2020","PO BOX 32009","","NEWARK","NJ","07102","P00009795","BOOKER, CORY A.",2019,"Q1",,A,15-APR-19,01-JAN-19,31-MAR-19,,0,7923204.28,7923204.28,1792193.85,6131010.43,0,51989.35,0,5047212.36,1643478.74,0,5044390.15,0,59319.94,0,5103710.09,2725000,0,0,0,92217.38,0,0,92217.38,2276.81,7923204.28,1735696.12,0,0,0,0,0,0,47897.73,0,8600,56497.73,0,1792193.85,0,0,0,5044390.15,0,59319.94,0,5103710.09,2725000,0,0,0,92217.38,0,0,92217.38,2276.81,7923204.28,1735696.12,0,0,0,0,0,0,47897.73,0,8600,56497.73,0,1792193.85,0,"ZAMORE, JUDITH",22-JUN-20,1414436
C00695510,"CORY 2020","918 PENNSYLVANIA AVE SE","","WASHINGTON","DC","20003","P00009795","BOOKER, CORY A.",2020,"M5",,N,20-MAY-20,01-APR-20,30-APR-20,,324095.1,1594.53,325689.63,199410.78,126278.85,0,840632.21,0,22448309.53,25022886.24,0,5,0,0,0,5,0,0,0,0,1576.41,0,0,1576.41,13.12,1594.53,198910.78,0,0,0,0,0,0,500,0,0,500,0,199410.78,0,0,0,22780235.91,0,163929.94,0,22944165.85,2725000,0,0,0,159338.44,0,0,159338.44,195111.59,26023615.88,25182224.68,217756.03,0,0,0,0,0,481006.32,0,14850,495856.32,500,25896337.03,0,"ZAMORE, JUDITH",20-MAY-20,1407506
C00695510,"CORY 2020","918 PENNSYLVANIA AVE SE","","WASHINGTON","DC","20003","P00009795","BOOKER, CORY A.",2020,"Q3",,N,15-OCT-20,01-JUL-20,30-SEP-20,,30900.55,5205.66,36106.21,16040.74,20065.47,0,785889.53,0,22436019.53,25120822.26,0,0,0,5000,0,5000,0,0,0,0,205.66,0,0,205.66,0,5205.66,15215.74,0,0,0,0,0,0,-43.85,0,-1600,-1643.85,2468.85,16040.74,0,0,0,22780235.91,0,162929.94,0,22943165.85,2725000,0,0,0,168401.32,0,0,168401.32,195119.33,26031686.5,25289223.58,217756.03,0,0,0,0,0,492896.32,0,14250,507146.32,3495.1,26017621.03,0,"ZAMORE, JUDITH",15-OCT-20,1449728
C00695510,"CORY 2020","918 PENNSYLVANIA AVE SE","","WASHINGTON","DC","20003","P00009795","BOOKER, CORY A.",2020,"M3",,N,20-MAR-20,01-FEB-20,29-FEB-20,,2364480.88,188930.52,2553411.4,1570005.15,983406.25,0,829093.73,0,22599459.88,24534522.99,0,4620.1,0,1000,0,5620.1,0,0,0,0,2860.96,0,0,2860.96,180449.46,188930.52,1548140.95,0,0,0,0,0,0,21864.2,0,0,21864.2,0,1570005.15,0,0,0,22780205.91,0,163929.94,0,22944135.85,2725000,0,0,0,98017.46,0,0,98017.46,194969.36,25962122.67,24632540.45,0,0,0,0,0,0,329825.97,0,14850,344675.97,500,24977716.42,0,"ZAMORE, JUDITH",20-MAR-20,1391544
C00695510,"CORY 2020","918 PENNSYLVANIA AVE SE","","WASHINGTON","DC","20003","P00009795","BOOKER, CORY A.",2020,"M2",,A,20-FEB-20,01-JAN-20,31-JAN-20,,4239118.18,694986.81,4934104.99,2569624.11,2364480.88,0,999494.23,0,22615703.98,22989243,0,692997.86,0,1000,0,693997.86,0,0,0,0,0,0,0,0,988.95,694986.81,2552241.86,0,0,0,0,0,0,17382.25,0,0,17382.25,0,2569624.11,0,0,0,22775585.81,0,162929.94,0,22938515.75,2725000,0,0,0,95156.5,0,0,95156.5,14519.9,25773192.15,23084399.5,0,0,0,0,0,0,307961.77,0,14850,322811.77,500,23407711.27,0,"ZAMORE, JUDITH",20-MAR-20,1391373
C00696054,"MARIANNE WILLIAMSON FOR PRESIDENT","1787 TRIBUTE ROAD, SUITE K","","SACRAMENTO","CA","95815","P00009910","WILLIAMSON, MARIANNE ",2020,"M8",,N,20-AUG-20,01-JUL-20,31-JUL-20,P2020,15311.05,5721.96,21033.01,15411.1,5621.91,0,226422.04,0,7910130.07,7877172.73,0,5721.96,0,0,0,5721.96,0,0,0,0,0,0,0,0,0,5721.96,12360.77,0,0,0,0,0,0,3050.33,0,0,3050.33,0,15411.1,0,0,0,8222093.63,0,0,0,8222093.63,0,0,0,0,8131.18,0,0,8131.18,2656.55,8232881.36,7745065.83,0,140238.08,0,0,0,0,311963.56,0,0,311963.56,29991.98,8227259.45,0,"DEANE, SHAWNDA",20-AUG-20,1434571
C00696054,"MARIANNE WILLIAMSON FOR PRESIDENT","1787 TRIBUTE ROAD, SUITE K","","SACRAMENTO","CA","95815","P00009910","WILLIAMSON, MARIANNE ",2020,"M9",,N,20-SEP-20,01-AUG-20,31-AUG-20,P2020,5621.91,352.66,5974.57,4962.5,1012.07,0,228775.71,0,7909967.73,7881620.23,0,352.66,0,0,0,352.66,0,0,0,0,0,0,0,0,0,352.66,4447.5,0,0,0,0,0,0,515,0,0,515,0,4962.5,0,0,0,8222446.29,0,0,0,8222446.29,0,0,0,0,8131.18,0,0,8131.18,2656.55,8233234.02,7749513.33,0,140238.08,0,0,0,0,312478.56,0,0,312478.56,29991.98,8232221.95,0,"DEANE, SHAWNDA",14-SEP-20,1440202
C00696054,"MARIANNE WILLIAMSON FOR PRESIDENT","1787 TRIBUTE ROAD, SUITE K","","SACRAMENTO","CA","95815","P00009910","WILLIAMSON, MARIANNE ",2019,"Q3",,A,15-OCT-19,01-JUL-19,30-SEP-19,P2020,547441,3054445.38,3601886.38,2878154.81,723731.57,0,52893.94,0,6059128.14,5316042.18,0,3052945.2,0,0,0,3052945.2,0,0,0,0,1431.94,0,0,1431.94,68.24,3054445.38,2780409.78,0,60777.21,0,0,0,0,30347.82,0,0,30347.82,6620,2878154.81,0,0,0,6120716.54,0,0,0,6120716.54,0,0,0,0,2218.7,0,0,2218.7,2368.06,6125303.3,5228685.65,0,89575.23,0,0,0,0,61588.4,0,0,61588.4,21722.45,5401571.73,0,"DEANE, SHAWNDA",31-JAN-20,1379354
C00696054,"MARIANNE WILLIAMSON FOR PRESIDENT","1787 TRIBUTE ROAD, SUITE K","","SACRAMENTO","CA","95815","P00009910","WILLIAMSON, MARIANNE ",2020,"M6",,A,20-JUN-20,01-MAY-20,31-MAY-20,P2020,35929.99,426.12,36356.11,17061.23,19294.88,0,215119.68,0,7904276.25,7857645.94,0,426.12,0,0,0,426.12,0,0,0,0,0,0,0,0,0,426.12,16811.23,0,0,0,0,0,0,250,0,0,250,0,17061.23,0,0,0,8213166.48,0,0,0,8213166.48,0,0,0,0,8054.08,0,0,8054.08,2656.55,8223877.11,7725461.94,0,140238.08,0,0,0,0,308890.23,0,0,308890.23,29991.98,8204582.23,0,"DEANE, SHAWNDA",07-JUL-20,1419080
C00696054,"MARIANNE WILLIAMSON FOR PRESIDENT","1787 TRIBUTE ROAD, SUITE K","","SACRAMENTO","CA","95815","P00009910","WILLIAMSON, MARIANNE ",2020,"M5",,A,20-MAY-20,01-APR-20,30-APR-20,P2020,72428.3,4774.15,77202.45,41272.46,35929.99,0,216771.53,0,7904100.13,7840834.71,0,2967.57,0,0,0,2967.57,0,0,0,0,1806.58,0,0,1806.58,0,4774.15,40120.96,0,1151.5,0,0,0,0,0,0,0,0,0,41272.46,0,0,0,8212740.36,0,0,0,8212740.36,0,0,0,0,8054.08,0,0,8054.08,2656.55,8223450.99,7708650.71,0,140238.08,0,0,0,0,308640.23,0,0,308640.23,29991.98,8187521,0,"DEANE, SHAWNDA",07-JUL-20,1419079
C00696054,"MARIANNE WILLIAMSON FOR PRESIDENT","1787 TRIBUTE ROAD, SUITE K","","SACRAMENTO","CA","95815","P00009910","WILLIAMSON, MARIANNE ",2020,"M4",,A,20-APR-20,01-MAR-20,31-MAR-20,P2020,119370.63,3804.76,123175.39,50747.09,72428.3,0,240364.74,0,7901132.56,7801368.83,0,3152.83,0,0,0,3152.83,0,0,0,0,650,0,0,650,1.93,3804.76,48342.36,0,1000,0,0,0,0,1404.73,0,0,1404.73,0,50747.09,0,0,0,8209772.79,0,0,0,8209772.79,0,0,0,0,6247.5,0,0,6247.5,2656.55,8218676.84,7668529.75,0,139086.58,0,0,0,0,308640.23,0,0,308640.23,29991.98,8146248.54,0,"DEANE, SHAWNDA",07-JUL-20,1419077
